"","name","birthYear","birthDate","gender","birthplace","dates"
"4201","Matt Foy","1983-01-01T00:00:00+02:00","1983-05-18","","{Ontario|Oakville Ontario|Canada}",1983-05-18
"4202","Matt Keith","1983-01-01T00:00:00+02:00","1983-04-11","","{Alberta|Edmonton|Canada}",1983-04-11
"4203","Matt Ryan (ice hockey)","1983-01-01T00:00:00+02:00","1983-11-12","","{Ontario|Sharon Ontario|Canada}",1983-11-12
"4204","Matt Stajan","1983-01-01T00:00:00+02:00","1983-12-19","male","{Ontario|Mississauga|Canada}",1983-12-19
"4205","Matt Stefanishion","1983-01-01T00:00:00+02:00","1983-10-05","male","{Alberta|Canada|Daysland}",1983-10-05
"4206","Matt Suderman","1983-01-01T00:00:00+02:00","1983-01-27","","{Manitoba|Canada|Winkler Manitoba}",1983-01-27
"4207","Matt Zaba","1983-01-01T00:00:00+02:00","1983-07-14","male","{Saskatchewan|Yorkton|Canada}",1983-07-14
"4208","Matthew Spiller","1983-01-01T00:00:00+02:00","1983-02-07","","{Alberta|Canada|Daysland}",1983-02-07
"4209","Maxime Fortunus","1983-01-01T00:00:00+02:00","1983-07-28","","{La Prairie Quebec|Canada|Quebec}",1983-07-28
"4210","Nathan Paetsch","1983-01-01T00:00:00+02:00","1983-03-30","","{Saskatchewan|Canada|Humboldt Saskatchewan}",1983-03-30
"4211","Neil Trimm","1983-01-01T00:00:00+02:00","1983-02-15","","{Ontario|Whitewater Region|Canada}",1983-02-15
"4212","Nicole Corriero","1983-01-01T00:00:00+02:00","1983-10-27","female","{Ontario|Thornhill Ontario|Canada}",1983-10-27
"4213","Chris Abbott (ice hockey)","1983-01-01T00:00:00+02:00","1983-10-24","","{Ontario|Sarnia|Canada}",1983-10-24
"4214","Chris Heid","1983-01-01T00:00:00+02:00","1983-03-14","male","{British Columbia|Canada|Langley British Columbia (city)}",1983-03-14
"4215","Chris St. Jacques","1983-01-01T00:00:00+02:00","1983-01-22","male","{Alberta|Edmonton|Canada}",1983-01-22
"4216","Chris Thorburn","1983-01-01T00:00:00+02:00","1983-06-03","","{Ontario|Canada|Sault Ste. Marie Ontario}",1983-06-03
"4217","Chris Whitley (ice hockey)","1983-01-01T00:00:00+02:00","1983-02-21","","{Ontario|Oshawa|Canada}",1983-02-21
"4218","Scott Champagne","1983-01-01T00:00:00+02:00","1983-05-30","male","{Cornwall Ontario|Canada}",1983-05-30
"4219","Scottie Upshall","1983-01-01T00:00:00+02:00","1983-10-07","male","{Alberta|Fort McMurray|Canada}",1983-10-07
"4220","Aaron Johnson (ice hockey)","1983-01-01T00:00:00+02:00","1983-04-30","male","{Nova Scotia|Port Hawkesbury|Canada}",1983-04-30
"4221","Aaron Rome","1983-01-01T00:00:00+02:00","1983-09-27","male","{Manitoba|Nesbitt Manitoba|Canada}",1983-09-27
"4222","Adam Huxley","1983-01-01T00:00:00+02:00","1983-11-04","male","{Alberta|Wainwright Alberta|Canada}",1983-11-04
"4223","Adam Russo","1983-01-01T00:00:00+02:00","1983-04-12","male","{Canada|Montreal|Quebec}",1983-04-12
"4224","Adam Smyth (ice hockey)","1983-01-01T00:00:00+02:00","1983-09-08","","{Ontario|Wiarton Ontario|Canada}",1983-09-08
"4225","Ahren Spylo","1983-01-01T00:00:00+02:00","1983-12-06","","{Ontario|Waterloo Ontario|Canada}",1983-12-06
"4226","Carlo Colaiacovo","1983-01-01T00:00:00+02:00","1983-01-27","","{Ontario|Toronto|Canada}",1983-01-27
"4227","Chad Bassen","1983-01-01T00:00:00+02:00","1983-04-25","male","{Alberta|Strathmore Alberta|Canada}",1983-04-25
"4228","Colby Genoway","1983-01-01T00:00:00+02:00","1983-12-12","male","{Manitoba|Canada|Morden Manitoba}",1983-12-12
"4229","Cole Byers","1983-01-01T00:00:00+02:00","1983-04-16","","{Saskatchewan|Nipawin|Canada}",1983-04-16
"4230","Curtis Darling","1983-01-01T00:00:00+02:00","1983-07-27","male","{Alberta|Canada|Calgary}",1983-07-27
"4231","Curtis McElhinney","1983-01-01T00:00:00+02:00","1983-05-23","","{Ontario|London Ontario|Canada}",1983-05-23
"4232","Dan Blackburn","1983-01-01T00:00:00+02:00","1983-05-20","male","{Canada|Montreal|Quebec}",1983-05-20
"4233","Jon Landry (ice hockey born 1983)","1983-01-01T00:00:00+02:00","1983-05-01","male","{Canada|Montreal|Quebec}",1983-05-01
"4234","Jonathan Ferland","1983-01-01T00:00:00+02:00","1983-02-09","male","{Quebec City|Canada|Quebec}",1983-02-09
"4235","Jordin Tootoo","1983-01-01T00:00:00+02:00","1983-02-02","male","{Manitoba|Canada|Churchill Manitoba}",1983-02-02
"4236","Karl Stewart","1983-01-01T00:00:00+02:00","1983-06-30","","{Ontario|Aurora Ontario|Canada}",1983-06-30
"4237","Katie Weatherston","1983-01-01T00:00:00+02:00","1983-04-06","","{Ontario|Canada|Thunder Bay}",1983-04-06
"4238","Kelly Guard","1983-01-01T00:00:00+02:00","1983-06-10","male","{Saskatchewan|Prince Albert Saskatchewan|Canada}",1983-06-10
"4239","Kevin Seibel","1983-01-01T00:00:00+02:00","1983-03-08","male","{Saskatchewan|Swift Current|Canada}",1983-03-08
"4240","Jacob Micflikier","1984-01-01T00:00:00+02:00","1984-07-11","","{Manitoba|Winnipeg|Canada}",1984-07-11
"4241","Eric Neilson","1984-01-01T00:00:00+02:00","1984-08-18","male","{Fredericton|New Brunswick|Canada}",1984-08-18
"4242","Eric Staal","1984-01-01T00:00:00+02:00","1984-10-29","","{Ontario|Canada|Thunder Bay}",1984-10-29
"4243","Tim Brent","1984-01-01T00:00:00+02:00","1984-03-10","","{Ontario|Cambridge Ontario|Canada}",1984-03-10
"4244","Todd Ford","1984-01-01T00:00:00+02:00","1984-05-01","male","{Alberta|Canada|Calgary}",1984-05-01
"4245","Yannick Tifu","1984-01-01T00:00:00+02:00","1984-10-12","","{Brossard|Canada|Quebec}",1984-10-12
"4246","Patrick Eaves","1984-01-01T00:00:00+02:00","1984-05-01","male","{Alberta|Canada|Calgary}",1984-05-01
"4247","Paul Brown (ice hockey)","1984-01-01T00:00:00+02:00","1984-07-21","male","{Alberta|Edmonton|Canada}",1984-07-21
"4248","Paul Ranger","1984-01-01T00:00:00+02:00","1984-09-12","male","{Ontario|Canada|Whitby Ontario}",1984-09-12
"4249","Derek Couture","1984-01-01T00:00:00+02:00","1984-04-24","male","{Alberta|Canada|Calgary}",1984-04-24
"4250","Derek Meech","1984-01-01T00:00:00+02:00","1984-04-21","","{Manitoba|Winnipeg|Canada}",1984-04-21
"4251","Derek Smith (ice hockey born 1984)","1984-01-01T00:00:00+02:00","1984-10-13","","{Ontario|Belleville Ontario|Canada}",1984-10-13
"4252","Doug O'Brien","1984-01-01T00:00:00+02:00","1984-02-16","","{St. John's Newfoundland and Labrador|Canada|Newfoundland}",1984-02-16
"4253","Rod Pelley","1984-01-01T00:00:00+02:00","1984-09-01","male","{British Columbia|Kitimat|Canada}",1984-09-01
"4254","Ryan Jones (ice hockey)","1984-01-01T00:00:00+02:00","1984-06-14","male","{Ontario|Chatham-Kent|Canada}",1984-06-14
"4255","Ryan Keller","1984-01-01T00:00:00+02:00","1984-01-06","male","{Saskatchewan|Saskatoon|Canada}",1984-01-06
"4256","Ryan O'Byrne","1984-01-01T00:00:00+02:00","1984-07-19","","{British Columbia|Victoria British Columbia|Canada}",1984-07-19
"4257","Ryan Salvis","1984-01-01T00:00:00+02:00","1984-03-27","male","{Ontario|Toronto|Canada}",1984-03-27
"4258","Michael MacDonald (ice hockey)","1984-01-01T00:00:00+02:00","1984-04-17","","{Nova Scotia|New Glasgow Nova Scotia|Canada}",1984-04-17
"4259","Mike Hedden","1984-01-01T00:00:00+02:00","1984-12-27","","{Ontario|Canada|Dunnville Ontario}",1984-12-27
"4260","Mike Moore (ice hockey)","1984-01-01T00:00:00+02:00","1984-12-12","","{Alberta|Canada|Calgary}",1984-12-12
"4261","Triston Grant","1984-01-01T00:00:00+02:00","1984-02-02","male","{Manitoba|Canada|Neepawa}",1984-02-02
"4262","Troy Schwab","1984-01-01T00:00:00+02:00","1984-12-24","male","{Saskatchewan|Kindersley|Canada}",1984-12-24
"4263","Tyler Metcalfe","1984-01-01T00:00:00+02:00","1984-06-12","male","{Manitoba|Rural Municipality of Headingley|Canada}",1984-06-12
"4264","Tyler Mosienko","1984-01-01T00:00:00+02:00","1984-03-21","male","{Manitoba|Rural Municipality of West St. Paul|Canada}",1984-03-21
"4265","Tyler Redenbach","1984-01-01T00:00:00+02:00","1984-09-25","","{Saskatchewan|Canada|Melville Saskatchewan}",1984-09-25
"4266","Tyler Shelast","1984-01-01T00:00:00+02:00","1984-12-26","","{British Columbia|Canada|Kelowna}",1984-12-26
"4267","Tyler Weiman","1984-01-01T00:00:00+02:00","1984-06-05","","{Saskatchewan|Saskatoon|Canada}",1984-06-05
"4268","Tyson Marsh","1984-01-01T00:00:00+02:00","1984-06-20","","{British Columbia|Canada|Quesnel British Columbia}",1984-06-20
"4269","Tyson Strachan","1984-01-01T00:00:00+02:00","1984-10-30","male","{Saskatchewan|Canada|Melfort Saskatchewan}",1984-10-30
"4270","Steve Christie (ice hockey)","1984-01-01T00:00:00+02:00","1984-10-29","male","{Manitoba|Winnipeg|Canada}",1984-10-29
"4271","Steve Pinizzotto","1984-01-01T00:00:00+02:00","1984-04-26","male","{Ontario|Toronto|Canada}",1984-04-26
"4272","Steve Regier","1984-01-01T00:00:00+02:00","1984-08-31","","{Alberta|Edmonton|Canada}",1984-08-31
"4273","Steven Goertzen","1984-01-01T00:00:00+02:00","1984-05-26","","{Alberta|Canada|Stony Plain Alberta}",1984-05-26
"4274","Kyle Brodziak","1984-01-01T00:00:00+02:00","1984-05-25","male","{Alberta|Canada|St. Paul Alberta}",1984-05-25
"4275","Kyle Wilson (ice hockey)","1984-01-01T00:00:00+02:00","1984-12-15","male","{Ontario|Oakville Ontario|Canada}",1984-12-15
"4276","Lane Caffaro","1984-01-01T00:00:00+02:00","1984-03-05","male","{Alberta|Canada|Slave Lake Alberta}",1984-03-05
"4277","Marc-André Fleury","1984-01-01T00:00:00+02:00","1984-11-28","","{Sorel-Tracy|Canada|Quebec}",1984-11-28
"4278","Marc Rancourt","1984-01-01T00:00:00+02:00","1984-04-28","","{Ontario|Gloucester Ontario|Canada}",1984-04-28
"4279","Mario Scalzo","1984-01-01T00:00:00+02:00","1984-11-11","","{Saint-Hubert Quebec|Canada|Quebec}",1984-11-11
"4280","Mark Flood","1984-01-01T00:00:00+02:00","1984-09-29","male","{Prince Edward Island|Canada|Charlottetown}",1984-09-29
"4281","Mark Hurtubise","1984-01-01T00:00:00+02:00","1984-06-09","male","{Canada|Montreal|Quebec}",1984-06-09
"4282","Mark Matheson","1984-01-01T00:00:00+02:00","1984-02-01","male","{Alberta|Canada|Calgary}",1984-02-01
"4283","Mark Sibbald","1984-01-01T00:00:00+02:00","1984-06-15","","{Ontario|Ridgeway Ontario|Canada}",1984-06-15
"4284","Mark Van Vliet","1984-01-01T00:00:00+02:00","1984-03-11","male","{Ontario|Dorchester Ontario|Canada}",1984-03-11
"4285","Mark Voakes","1984-01-01T00:00:00+02:00","1984-04-06","male","{Ontario|Canada|St. Thomas Ontario}",1984-04-06
"4286","James Sanford (ice hockey)","1984-01-01T00:00:00+02:00","1984-06-18","male","{Ontario|Canada|Timmins}",1984-06-18
"4287","Jamie Hunt","1984-01-01T00:00:00+02:00","1984-04-20","","{Alberta|Canada|Calgary}",1984-04-20
"4288","Jarret Lukin","1984-01-01T00:00:00+02:00","1984-01-24","","{Alberta|Fort McMurray|Canada}",1984-01-24
"4289","Jason Garrison","1984-01-01T00:00:00+02:00","1984-11-13","male","{British Columbia|White Rock British Columbia|Canada}",1984-11-13
"4290","John Hecimovic","1984-01-01T00:00:00+02:00","1984-03-31","male","{Ontario|Cambridge Ontario|Canada}",1984-03-31
"4291","Josh Garbutt","1984-01-01T00:00:00+02:00","1984-07-18","male","{Alberta|Medicine Hat|Canada}",1984-07-18
"4292","Josh Gorges","1984-01-01T00:00:00+02:00","1984-08-14","male","{British Columbia|Canada|Kelowna}",1984-08-14
"4293","Pierre-Marc Bouchard","1984-01-01T00:00:00+02:00","1984-04-27","","{Canada|Sherbrooke|Quebec}",1984-04-27
"4294","Alex Leavitt","1984-01-01T00:00:00+02:00","1984-01-31","","{Alberta|Edmonton|Canada}",1984-01-31
"4295","Alexander Steen","1984-01-01T00:00:00+02:00","1984-03-01","male","{Manitoba|Winnipeg|Canada}",1984-03-01
"4296","Rick Nash","1984-01-01T00:00:00+02:00","1984-06-16","","{Ontario|Brampton|Canada men's national ice hockey team|Canada}",1984-06-16
"4297","Rick Rypien","1984-01-01T00:00:00+02:00","1984-05-16","male","{Alberta|Blairmore Alberta|Coleman Alberta|Canada}",1984-05-16
"4298","Riley Armstrong (ice hockey)","1984-01-01T00:00:00+02:00","1984-11-08","male","{Saskatchewan|Lloydminster|Saskatoon|Canada}",1984-11-08
"4299","Rob Hisey","1984-01-01T00:00:00+02:00","1984-09-24","","{Ontario|Oakville Ontario|Canada}",1984-09-24
"4300","Rob Sich","1984-01-01T00:00:00+02:00","1984-02-28","male","{Ontario|LaSalle Ontario|Canada}",1984-02-28
"4301","T. J. Trevelyan","1984-01-01T00:00:00+02:00","1984-03-06","","{Ontario|Mississauga|Canada}",1984-03-06
"4302","Daniel Paille","1984-01-01T00:00:00+02:00","1984-04-15","male","{Ontario|Welland|Canada}",1984-04-15
"4303","Daniel Sparre","1984-01-01T00:00:00+02:00","1984-10-16","male","{Ontario|Brampton|Canada}",1984-10-16
"4304","Darcy Campbell","1984-01-01T00:00:00+02:00","1984-05-12","male","{Alberta|Canada|Airdrie Alberta}",1984-05-12
"4305","Darryl Boyce","1984-01-01T00:00:00+02:00","1984-07-07","male","{Prince Edward Island|Summerside Prince Edward Island|Canada}",1984-07-07
"4306","Darryl Lloyd","1984-01-01T00:00:00+02:00","1984-02-10","male","{Ontario|Canada|Pickering Ontario}",1984-02-10
"4307","David Clarkson (ice hockey)","1984-01-01T00:00:00+02:00","1984-03-31","","{Ontario|Etobicoke|Canada}",1984-03-31
"4308","David Jones (ice hockey)","1984-01-01T00:00:00+02:00","1984-08-10","","{Ontario|Guelph|Canada}",1984-08-10
"4309","David Liffiton","1984-01-01T00:00:00+02:00","1984-10-18","male","{Ontario|Windsor Ontario|Canada}",1984-10-18
"4310","Mitch Love","1984-01-01T00:00:00+02:00","1984-06-15","","{British Columbia|Canada|Quesnel British Columbia}",1984-06-15
"4311","Ben Eager","1984-01-01T00:00:00+02:00","1984-01-22","","{Ontario|Ottawa|Canada}",1984-01-22
"4312","Ben Walter","1984-01-01T00:00:00+02:00","1984-05-11","male","{Canada|Beaconsfield Quebec|Quebec}",1984-05-11
"4313","Brad Schell","1984-01-01T00:00:00+02:00","1984-08-05","male","{Saskatchewan|Canada|Scott Saskatchewan}",1984-08-05
"4314","Brad Staubitz","1984-01-01T00:00:00+02:00","1984-07-28","","{Alberta|Edmonton|Canada}",1984-07-28
"4315","Brady Murray","1984-01-01T00:00:00+02:00","1984-08-17","male","{Manitoba|Brandon Manitoba|Canada}",1984-08-17
"4316","Brandon Prust","1984-01-01T00:00:00+02:00","1984-03-16","","{Ontario|London Ontario|Canada}",1984-03-16
"4317","Brett Palin","1984-01-01T00:00:00+02:00","1984-06-23","","{British Columbia|Nanaimo|Canada}",1984-06-23
"4318","Bruno Gervais","1984-01-01T00:00:00+02:00","1984-10-03","","{Canada|Longueuil|Quebec}",1984-10-03
"4319","Bryan McGregor","1984-01-01T00:00:00+02:00","1984-06-27","male","{Ontario|Niagara Falls Ontario|Canada}",1984-06-27
"4320","Bryan Rodney","1984-01-01T00:00:00+02:00","1984-04-22","male","{Ontario|London Ontario|Canada}",1984-04-22
"4321","Byron Bitz","1984-01-01T00:00:00+02:00","1984-07-21","male","{Saskatchewan|Saskatoon|Canada}",1984-07-21
"4322","Cam Ward","1984-01-01T00:00:00+02:00","1984-02-29","male","{Saskatchewan|Saskatoon|Canada}",1984-02-29
"4323","Jeff Deslauriers","1984-01-01T00:00:00+02:00","1984-05-15","male","{Saint-Jean-sur-Richelieu|Canada|Quebec}",1984-05-15
"4324","Jeff Tambellini","1984-01-01T00:00:00+02:00","1984-04-13","male","{Alberta|Canada|Calgary}",1984-04-13
"4325","Jeff Weber","1984-01-01T00:00:00+02:00","1984-09-24","male","{Ontario|Burlington Ontario|Canada}",1984-09-24
"4326","André Benoit","1984-01-01T00:00:00+02:00","1984-01-06","","{Ontario|Canada|St. Albert Ontario|Canada men's national under-18 ice hockey team}",1984-01-06
"4327","Andrew Joudrey","1984-01-01T00:00:00+02:00","1984-07-15","male","{Nova Scotia|Canada|Bedford Nova Scotia}",1984-07-15
"4328","Andrew Sarauer","1984-01-01T00:00:00+02:00","1984-11-17","male","{Outlook Saskatchewan|Canada}",1984-11-17
"4329","Les Reaney","1984-01-01T00:00:00+02:00","1984-07-08","","{Saskatchewan|Ceylon Saskatchewan|Canada}",1984-07-08
"4330","Francis Lemieux","1984-01-01T00:00:00+02:00","1984-02-22","male","{Canada|Sherbrooke|Quebec}",1984-02-22
"4331","Francis Wathier","1984-01-01T00:00:00+02:00","1984-12-07","male","{Ontario|St. Isidore Ontario|Canada}",1984-12-07
"4332","Matt Anthony","1984-01-01T00:00:00+02:00","1984-03-18","male","{Ontario|Wheatley Ontario|Canada}",1984-03-18
"4333","Matt Beaudoin","1984-01-01T00:00:00+02:00","1984-04-06","male","{Rock Forest–Saint-Élie–Deauville|Canada|Quebec}",1984-04-06
"4334","Matt McKnight","1984-01-01T00:00:00+02:00","1984-06-14","male","{Alberta|Canada|Halkirk Alberta}",1984-06-14
"4335","Matt Pope","1984-01-01T00:00:00+02:00","1984-08-05","","{British Columbia|Canada|Langley British Columbia (city)}",1984-08-05
"4336","Matt Stephenson","1984-01-01T00:00:00+02:00","1984-03-03","","{Ontario|Midland Ontario|Canada}",1984-03-03
"4337","Maxime Daigneault","1984-01-01T00:00:00+02:00","1984-01-23","","{Canada|Quebec|Saint-Jacques-le-Mineur Quebec}",1984-01-23
"4338","Maxime Talbot","1984-01-01T00:00:00+02:00","1984-02-11","male","{LeMoyne Quebec|Canada men's national junior ice hockey team|Canada|Quebec}",1984-02-11
"4339","Nick Tarnasky","1984-01-01T00:00:00+02:00","1984-11-25","","{Alberta|Canada|Rocky Mountain House}",1984-11-25
"4340","Noémie Marin","1984-01-01T00:00:00+02:00","1984-04-05","female","{Canada|Acton Vale Quebec|Quebec}",1984-04-05
"4341","Ian White (ice hockey)","1984-01-01T00:00:00+02:00","1984-06-04","male","{Manitoba|Steinbach Manitoba|Canada}",1984-06-04
"4342","Chris Beckford-Tseu","1984-01-01T00:00:00+02:00","1984-06-22","male","{Ontario|Toronto|Canada}",1984-06-22
"4343","Chris Campoli","1984-01-01T00:00:00+02:00","1984-07-09","male","{Ontario|North York|Mississauga|Canada}",1984-07-09
"4344","Chris Neiszner","1984-01-01T00:00:00+02:00","1984-02-04","","{Saskatchewan|Canada|Craik Saskatchewan}",1984-02-04
"4345","Chris Porter (ice hockey)","1984-01-01T00:00:00+02:00","1984-05-29","male","{Ontario|Canada|Thunder Bay}",1984-05-29
"4346","Cleve Kinley","1984-01-01T00:00:00+02:00","1984-01-03","","{Surrey British Columbia|Canada}",1984-01-03
"4347","Scott Hotham","1984-01-01T00:00:00+02:00","1984-07-19","male","{Ontario|Barrie|Canada}",1984-07-19
"4348","Aaron Sorochan","1984-01-01T00:00:00+02:00","1984-04-17","","{Alberta|Edmonton|Canada}",1984-04-17
"4349","Adam Henrich","1984-01-01T00:00:00+02:00","1984-01-19","male","{Ontario|Thornhill Ontario|Canada}",1984-01-19
"4350","Adam Keefe (ice hockey)","1984-01-01T00:00:00+02:00","1984-04-26","male","{Ontario|Brampton|Canada}",1984-04-26
"4351","Adam Pardy","1984-01-01T00:00:00+02:00","1984-03-29","male","{Newfoundland and Labrador|Bonavista Newfoundland and Labrador|Canada}",1984-03-29
"4352","Adam Taylor","1984-01-01T00:00:00+02:00","1984-06-24","","{British Columbia|Campbell River British Columbia|Canada}",1984-06-24
"4353","Cody Bostock","1984-01-01T00:00:00+02:00","1984-03-03","male","{British Columbia|Salmon Arm|Canada}",1984-03-03
"4354","Cody McLeod","1984-01-01T00:00:00+02:00","1984-06-26","","{Manitoba|Canada|Binscarth Manitoba}",1984-06-26
"4355","Corey Crawford","1984-01-01T00:00:00+02:00","1984-12-31","male","{Canada|Montreal|Quebec}",1984-12-31
"4356","Corey Locke","1984-01-01T00:00:00+02:00","1984-05-08","male","{Ontario|Newmarket Ontario|Canada}",1984-05-08
"4357","Craig Switzer","1984-01-01T00:00:00+02:00","1984-10-16","male","{British Columbia|Canada|Peachland British Columbia}",1984-10-16
"4358","D. J. King","1984-01-01T00:00:00+02:00","1984-06-27","","{Saskatchewan|Canada|Meadow Lake Saskatchewan}",1984-06-27
"4359","Dan Henningson","1984-01-01T00:00:00+02:00","1984-01-10","male","{Alberta|Edmonton|Canada}",1984-01-10
"4360","Daniel Bellissimo","1984-01-01T00:00:00+02:00","1984-08-15","male","{Ontario|Toronto|Canada}",1984-08-15
"4361","Daniel Girardi","1984-01-01T00:00:00+02:00","1984-04-29","","{Ontario|Welland|Canada}",1984-04-29
"4362","Johnny Boychuk","1984-01-01T00:00:00+02:00","1984-01-19","male","{Alberta|Edmonton|Canada}",1984-01-19
"4363","Jon Gleed","1984-01-01T00:00:00+02:00","1984-01-03","","{Ontario|Milton Ontario|Canada}",1984-01-03
"4364","Jonathan Filewich","1984-01-01T00:00:00+02:00","1984-10-02","","{British Columbia|Canada|Kelowna}",1984-10-02
"4365","Jordan Hendry","1984-01-01T00:00:00+02:00","1984-02-23","","{Saskatchewan|Canada|Nokomis Saskatchewan}",1984-02-23
"4366","Kenny MacAulay","1984-01-01T00:00:00+02:00","1984-04-29","","{Nova Scotia|Baddeck Nova Scotia|Canada}",1984-04-29
"4367","Kevin Harvey (ice hockey)","1984-01-01T00:00:00+02:00","1984-09-14","male","{Hamilton Ontario|Ontario|Canada}",1984-09-14
"4368","Kevin Klein","1984-01-01T00:00:00+02:00","1984-12-13","","{Ontario|Kitchener Ontario|Canada}",1984-12-13
"4369","Kevin McLeod (ice hockey)","1984-01-01T00:00:00+02:00","1984-10-25","","{Alberta|Canada|Calgary}",1984-10-25
"4370","Kevin Westgarth","1984-01-01T00:00:00+02:00","1984-02-07","","{Ontario|Amherstburg|Canada}",1984-02-07
"4371","Jaclyn Hawkins","","1985-02-28","","{Ontario|Manotick|Canada}",1985-02-28
"4372","Eric Fehr","1985-01-01T00:00:00+02:00","1985-09-07","","{Manitoba|Canada|Winkler Manitoba}",1985-09-07
"4373","Erick Lizon","1985-01-01T00:00:00+02:00","1985-11-29","male","{Ontario|Kitchener Ontario|Canada}",1985-11-29
"4374","Tessa Bonhomme","1985-01-01T00:00:00+02:00","1985-07-23","female","{Ontario|Canada|Greater Sudbury}",1985-07-23
"4375","Todd Griffith","1985-01-01T00:00:00+02:00","1985-01-27","","{Ontario|Welland|Canada}",1985-01-27
"4376","Luciano Aquino","1985-01-01T00:00:00+02:00","1985-01-26","male","{Ontario|Mississauga|Canada}",1985-01-26
"4377","MacGregor Sharp","1985-01-01T00:00:00+02:00","1985-10-01","","{Alberta|Canada|Red Deer Alberta}",1985-10-01
"4378","Grant Clitsome","1985-01-01T00:00:00+02:00","1985-04-14","","{Ontario|Gloucester Ontario|Canada}",1985-04-14
"4379","Guillaume Desbiens","1985-01-01T00:00:00+02:00","1985-04-20","","{Canada|Alma Quebec|Quebec}",1985-04-20
"4380","Zack Stortini","1985-01-01T00:00:00+02:00","1985-09-11","male","{Ontario|Elliot Lake|Canada}",1985-09-11
"4381","Franklin MacDonald","1985-01-01T00:00:00+02:00","1985-04-08","","{Nova Scotia|Sydney Nova Scotia|Canada}",1985-04-08
"4382","Geoff Kinrade","1985-01-01T00:00:00+02:00","1985-07-29","male","{British Columbia|Canada|Nelson British Columbia}",1985-07-29
"4383","Geoff Platt","1985-01-01T00:00:00+02:00","1985-07-10","","{Ontario|Toronto|Canada}",1985-07-10
"4384","Patrice Bergeron","1985-01-01T00:00:00+02:00","1985-07-24","male","{L'Ancienne-Lorette Quebec|Canada|Quebec}",1985-07-24
"4385","Patrick Coulombe","1985-01-01T00:00:00+02:00","1985-04-23","","{Canada|Saint-Fabien Quebec|Quebec}",1985-04-23
"4386","Patrick O'Sullivan","1985-01-01T00:00:00+02:00","1985-02-01","male","{Ontario|Toronto|Canada}",1985-02-01
"4387","Paul Albers","1985-01-01T00:00:00+02:00","1985-10-15","","{Saskatchewan|Canada|Melville Saskatchewan}",1985-10-15
"4388","Paul Bissonnette","1985-01-01T00:00:00+02:00","1985-03-11","","{Ontario|Welland|Canada}",1985-03-11
"4389","Paul Crowder (ice hockey)","1985-01-01T00:00:00+02:00","1985-02-12","male","{British Columbia|Victoria British Columbia|Canada}",1985-02-12
"4390","Paul Szczechura","1985-01-01T00:00:00+02:00","1985-11-30","male","{Ontario|Brantford|Canada}",1985-11-30
"4391","Dion Phaneuf","1985-01-01T00:00:00+02:00","1985-04-10","male","{Alberta|Edmonton|Canada}",1985-04-10
"4392","Ryan Duncan","1985-01-01T00:00:00+02:00","1985-07-14","male","{Alberta|Canada|Calgary}",1985-07-14
"4393","Ryan Garbutt","1985-01-01T00:00:00+02:00","1985-08-12","","{Manitoba|Winnipeg|Canada}",1985-08-12
"4394","Ryan Getzlaf","1985-01-01T00:00:00+02:00","1985-05-10","","{Saskatchewan|Regina Saskatchewan|Canada}",1985-05-10
"4395","Ryan Hamilton","1985-01-01T00:00:00+02:00","1985-04-15","","{Ontario|Oshawa|Canada}",1985-04-15
"4396","Ryan Munce","1985-01-01T00:00:00+02:00","1985-04-16","male","{Ontario|Mississauga|Canada}",1985-04-16
"4397","Ryan Nie","1985-01-01T00:00:00+02:00","1985-04-15","","{Ontario|Canada|Nanticoke Ontario}",1985-04-15
"4398","Michael Kostka","1985-01-01T00:00:00+02:00","1985-11-28","male","{Ontario|Toronto|Ajax Ontario|Canada}",1985-11-28
"4399","Michael Teslak","1985-01-01T00:00:00+02:00","1985-12-02","","{British Columbia|Fernie British Columbia|Canada}",1985-12-02
"4400","Michael Wall (ice hockey)","1985-01-01T00:00:00+02:00","1985-07-25","","{British Columbia|Telkwa|Canada}",1985-07-25
"4401","Mike Angelidis","1985-01-01T00:00:00+02:00","1985-06-27","","{Ontario|Canada|Woodbridge Ontario}",1985-06-27
"4402","Mike Green (ice hockey born 1985)","1985-01-01T00:00:00+02:00","1985-10-12","male","{Alberta|Canada|Calgary}",1985-10-12
"4403","Mike Richards","1985-01-01T00:00:00+02:00","1985-02-11","male","{Ontario|Kenora|Canada}",1985-02-11
"4404","Mike Santorelli","1985-01-01T00:00:00+02:00","1985-12-14","male","{British Columbia|Vancouver|Canada}",1985-12-14
"4405","Mike Schreiber","1985-01-01T00:00:00+02:00","1985-09-04","male","{Alberta|Sherwood Park|Canada}",1985-09-04
"4406","Torrey Mitchell","1985-01-01T00:00:00+02:00","1985-01-30","male","{Greenfield Park Quebec|Canada|Quebec}",1985-01-30
"4407","Travis Gawryletz","1985-01-01T00:00:00+02:00","1985-11-02","","{British Columbia|Canada|Trail British Columbia}",1985-11-02
"4408","Travis Zajac","1985-01-01T00:00:00+02:00","1985-05-13","male","{Manitoba|Winnipeg|Canada}",1985-05-13
"4409","Trevor Smith (ice hockey)","1985-01-01T00:00:00+02:00","1985-02-08","","{Ontario|Ottawa|Canada}",1985-02-08
"4410","Troy Bodie","1985-01-01T00:00:00+02:00","1985-01-25","male","{Manitoba|Portage la Prairie|Canada}",1985-01-25
